"","date","location","state","latitude","longitude"
"10519","2016/02/14","Chemnitz","Sachsen",50.8282222,12.9208547
"10520","2016/02/14","Bad Neustadt an der Saale","Bayern",50.329727,10.2064416
"10521","2016/02/14","Berlin","Berlin",52.5200066,13.404954
"10522","2016/02/14","Meerane","Sachsen",50.8472857,12.4637223
"10523","2016/02/14","Haßfurt","Bayern",50.0371575,10.5151523
"10524","2016/02/14","Lichtenau","Bayern",49.276854,10.6852262
"10525","2016/02/14","Bad Blankenburg","Thüringen",50.6823516,11.2705981
"10526","2016/02/14","Cottbus","Brandenburg",51.7563108,14.3328679
"10527","2016/02/14","Berlin","Berlin",52.5200066,13.404954
"10528","2016/02/14","Stadtilm","Thüringen",50.7753052,11.0809079
"10529","2016/02/13","Heilbronn","Baden-Württemberg",49.1426929,9.210879
"10530","2016/02/13","Bad Schandau","Sachsen",50.9178255,14.1526727
"10531","2016/02/13","Rathenow","Brandenburg",52.6045279,12.3371251
"10532","2016/02/13","Ilsede","Niedersachsen",52.2627337,10.1930896
"10533","2016/02/13","Merseburg","Sachsen-Anhalt",51.3563278,11.9917462
"10534","2016/02/12","Dresden","Sachsen",51.0504088,13.7372621
"10535","2016/02/12","Kamen","Nordrhein-Westfalen",51.5882752,7.6590458
"10536","2016/02/12","Fridingen an der Donau","Baden-Württemberg",48.0198988,8.9224625
"10537","2016/02/12","Spaichingen","Baden-Württemberg",48.0748189,8.7347582
"10538","2016/02/12","Wolfhagen","Hessen",51.3264673,9.1710827
"10539","2016/02/12","Rudolstadt","Thüringen",50.7182972,11.3336548
"10540","2016/02/12","Wolfratshausen","Bayern",47.9102296,11.4274164
"10541","2016/02/12","Rathenow","Brandenburg",52.6045279,12.3371251
"10542","2016/02/12","Remscheid","Nordrhein-Westfalen",51.1787418,7.1896962
"10543","2016/02/12","Duisburg","Nordrhein-Westfalen",51.4344079,6.7623293
"10544","2016/02/12","Oschatz","Sachsen",51.3006128,13.1059825
"10545","2016/02/12","Rudolstadt","Thüringen",50.7182972,11.3336548
"10546","2016/02/12","Pretzfeld","Bayern",49.7556693,11.1742695
"10547","2016/02/12","Zwickau","Sachsen",50.7176452,12.4968797
"10548","2016/02/12","Grasellenbach","Hessen",49.6295038,8.8602949
"10549","2016/02/12","Bad Lausick","Sachsen",51.1449012,12.6450532
"10550","2016/02/12","Berlin","Berlin",52.5200066,13.404954
"10551","2016/02/12","Guben","Brandenburg",51.9514863,14.695565
"10552","2016/02/12","Kelheim","Bayern",48.9175771,11.8931689
"10553","2016/02/11","Kelheim","Bayern",48.9175771,11.8931689
"10554","2016/02/11","Moers","Nordrhein-Westfalen",51.4516041,6.6408148
"10555","2016/02/11","Chemnitz","Sachsen",50.8282222,12.9208547
"10556","2016/02/11","Kölleda","Thüringen",51.2009378,11.2920056
"10557","2016/02/11","Straubing","Bayern",48.8777333,12.5801538
"10558","2016/02/11","Kaiserslautern","Rheinland-Pfalz",49.4400657,7.7491265
"10559","2016/02/11","Lahr (Schwarzwald)","Baden-Württemberg",48.33915,7.8781487
"10560","2016/02/11","Viersen","Nordrhein-Westfalen",51.2554987,6.3965235
"10561","2016/02/11","Weilheim in Oberbayern","Bayern",47.8422367,11.1427463
"10562","2016/02/11","Oranienburg","Brandenburg",52.7557351,13.2408643
"10563","2016/02/11","Vöhl","Hessen",51.2052758,8.9442528
"10564","2016/02/11","Oranienburg","Brandenburg",52.7557351,13.2408643
"10565","2016/02/11","Pirna","Sachsen",50.9625175,13.9419169
"10566","2016/02/11","Heikendorf","Schleswig-Holstein",54.3793772,10.2112541
"10567","2016/02/11","Ottobrunn","Bayern",48.0640543,11.6652116
"10568","2016/02/11","Gudensberg","Hessen",51.1770718,9.3682585
"10569","2016/02/11","Bersenbrück","Niedersachsen",52.5518203,7.9444831
"10570","2016/02/11","Freital","Sachsen",51.0008667,13.6512413
"10571","2016/02/11","Elmshorn","Schleswig-Holstein",53.7513549,9.6632521
"10572","2016/02/11","Kleinwallstadt","Bayern",49.8722681,9.1667763
"10573","2016/02/11","Bergneustadt","Nordrhein-Westfalen",51.0204769,7.6485595
"10574","2016/02/10","Essen","Nordrhein-Westfalen",51.4556432,7.0115552
"10575","2016/02/10","Erfurt","Thüringen",50.9847679,11.0298799
"10576","2016/02/10","Wilhelmshaven","Niedersachsen",53.5323403,8.1068722
"10577","2016/02/10","Freising","Bayern",48.401454,11.7413524
"10578","2016/02/10","Erfurt","Thüringen",50.9847679,11.0298799
"10579","2016/02/10","Berlin","Berlin",52.5200066,13.404954
"10580","2016/02/10","Gengenbach","Baden-Württemberg",48.4098117,8.0095997
"10581","2016/02/10","Neumarkt in der Oberpfalz","Bayern",49.2772606,11.4671996
"10582","2016/02/10","Berlin","Berlin",52.5200066,13.404954
"10583","2016/02/10","Viernheim","Hessen",49.5412437,8.5784877
"10584","2016/02/10","Greifswald","Mecklenburg-Vorpommern",54.0865463,13.3923414
"10585","2016/02/10","Kleinmachnow","Brandenburg",52.4079274,13.2227111
"10586","2016/02/10","Berlin","Berlin",52.5200066,13.404954
"10587","2016/02/09","Görlitz","Sachsen",51.1524553,14.9688941
"10588","2016/02/09","Berlin","Berlin",52.5200066,13.404954
"10589","2016/02/09","Viernheim","Hessen",49.5412437,8.5784877
"10590","2016/02/09","Mühlhausen","Thüringen",51.2106556,10.4659026
"10591","2016/02/09","Duderstadt","Niedersachsen",51.5096571,10.2535104
"10592","2016/02/09","Leonberg","Baden-Württemberg",48.7960447,9.0095706
"10593","2016/02/09","Bruchmühlbach-Miesau","Rheinland-Pfalz",49.3839906,7.4471353
"10594","2016/02/09","Runkel-Schadeck","Hessen",50.4096958,8.1584163
"10595","2016/02/09","Ellerbek","Schleswig-Holstein",53.6572633,9.86965
"10596","2016/02/09","Kißlegg","Baden-Württemberg",47.789715,9.8857952
"10597","2016/02/09","Rodeberg","Thüringen",51.2120154,10.3214248
"10598","2016/02/09","Voerde","Nordrhein-Westfalen",51.6005212,6.6544111
"10599","2016/02/09","Deggendorf","Bayern",48.8414126,12.9572212
"10600","2016/02/09","Sankt Wendel","Saarland",49.4677707,7.1690625
"10601","2016/02/09","Pfarrkirchen","Bayern",48.4319231,12.9378735
"10602","2016/02/09","Bad Gottleuba","Sachsen",50.845956,13.9442241
"10603","2016/02/09","Bad Gottleuba","Sachsen",50.845956,13.9442241
"10604","2016/02/09","Straubing","Bayern",48.8777333,12.5801538
"10605","2016/02/08","Warburg","Nordrhein-Westfalen",51.4899078,9.14519
"10606","2016/02/08","Berlin","Berlin",52.5200066,13.404954
"10607","2016/02/08","Mühlheim am Main","Hessen",50.1202168,8.8382646
"10608","2016/02/08","Bietigheim-Bissingen","Baden-Württemberg",48.9471605,9.1305037
"10609","2016/02/08","Tübingen","Baden-Württemberg",48.5216364,9.0576448
"10610","2016/02/08","Heinsberg","Nordrhein-Westfalen",51.0600381,6.1183729
"10611","2016/02/08","Colditz","Sachsen",51.1322353,12.8001398
"10612","2016/02/08","Schnaittach","Bayern",49.5574631,11.3382201
"10613","2016/02/08","Langenapel, Salzwedel","Sachsen-Anhalt",52.818199,10.9654055
"10614","2016/02/08","Ansbach","Bayern",49.3004246,10.5719357
"10615","2016/02/08","Nordhausen","Thüringen",51.4983551,10.7931122
"10616","2016/02/08","Bad Waldsee","Baden-Württemberg",47.9226998,9.7532823
"10617","2016/02/08","Garbsen","Niedersachsen",52.4272509,9.5955146
"10618","2016/02/08","Waldmünchen","Bayern",49.3783747,12.7059963
"10619","2016/02/08","Engstingen","Baden-Württemberg",48.3871631,9.2905038
"10620","2016/02/08","Kaufering","Bayern",48.088056,10.8567673
"10621","2016/02/08","Scheßlitz","Bayern",49.9745037,11.0335991
"10622","2016/02/08","Walldürn","Baden-Württemberg",49.5810849,9.3621599
"10623","2016/02/08","Gröditz","Sachsen",51.4140485,13.4464701
"10624","2016/02/07","Velgast","Mecklenburg-Vorpommern",54.272152,12.8103757
"10625","2016/02/07","Homberg","Hessen",51.0314351,9.4127239
"10626","2016/02/07","Hirschau","Bayern",49.545563,11.9431406
"10627","2016/02/07","Esslingen am Neckar","Baden-Württemberg",48.742178,9.3144229
"10628","2016/02/07","Ingolstadt","Bayern",48.7667395,11.4226498
"10629","2016/02/07","Brotterode","Thüringen",50.7857232,10.4051276
"10630","2016/02/07","Piding","Bayern",47.7695089,12.9126072
"10631","2016/02/07","Ingolstadt","Bayern",48.7667395,11.4226498
"10632","2016/02/07","Hude","Niedersachsen",53.1082424,8.4691725
"10633","2016/02/07","Biberach an der Riß","Baden-Württemberg",48.0951473,9.7901525
"10634","2016/02/07","Marktleugast","Bayern",50.1725348,11.6332186
"10635","2016/02/07","Rendsburg","Schleswig-Holstein",54.3080869,9.6606993
"10636","2016/02/07","Kaufbeuren","Bayern",47.8830175,10.625966
"10637","2016/02/07","Cottbus","Brandenburg",51.7563108,14.3328679
"10638","2016/02/07","Schnaittach","Bayern",49.5574631,11.3382201
"10639","2016/02/07","Karlskron","Bayern",48.6756214,11.4160151
"10640","2016/02/07","Pforzheim","Baden-Württemberg",48.8921862,8.6946286
"10641","2016/02/07","Ansbach","Bayern",49.3004246,10.5719357
"10642","2016/02/07","Bruck in der Oberpfalz","Bayern",49.2463308,12.3064839
"10643","2016/02/07","Freital","Sachsen",51.0008667,13.6512413
"10644","2016/02/07","Berlin","Berlin",52.5200066,13.404954
"10645","2016/02/07","Velgast","Mecklenburg-Vorpommern",54.272152,12.8103757
"10646","2016/02/07","Hainichen","Sachsen",50.9694542,13.1220989
"10647","2016/02/07","Esens","Niedersachsen",53.6450283,7.6147529
"10648","2016/02/07","Reichertshausen","Bayern",48.4661958,11.5077709
"10649","2016/02/07","Ingolstadt","Bayern",48.7667395,11.4226498
"10650","2016/02/07","Dunum","Niedersachsen",53.5965981,7.6462202
"10651","2016/02/06","München","Bayern",48.1351253,11.5819806
"10652","2016/02/06","Hardegsen","Niedersachsen",51.6526829,9.8285446
"10653","2016/02/06","Hittfeld (Seevetal)","Niedersachsen",53.4047396,9.9771113
"10654","2016/02/06","Kempten im Allgäu","Bayern",47.7285699,10.3157835
"10655","2016/02/06","Finsterwalde","Brandenburg",51.6302792,13.7085021
"10656","2016/02/06","Ortenberg","Baden-Württemberg",48.4516049,7.9713781
"10657","2016/02/06","Dessau","Sachsen-Anhalt",51.8308166,12.2423302
"10658","2016/02/06","Sankt Augustin","Nordrhein-Westfalen",50.7694775,7.1875786
"10659","2016/02/06","Bautzen","Sachsen",51.182293,14.4237749
"10660","2016/02/06","Northeim","Niedersachsen",51.7013769,9.995866
"10661","2016/02/06","Greifswald","Mecklenburg-Vorpommern",54.0865463,13.3923414
"10662","2016/02/06","Neu-Ulm","Bayern",48.3891689,10.00286
"10663","2016/02/06","Ortenberg","Baden-Württemberg",48.4516049,7.9713781
"10664","2016/02/06","Nördlingen","Bayern",48.8508157,10.4894906
"10665","2016/02/06","Bocholt","Nordrhein-Westfalen",51.8384277,6.6150917
"10666","2016/02/06","Taufkirchen","Bayern",48.0500225,11.6166508
"10667","2016/02/06","Berlin","Berlin",52.5200066,13.404954
"10668","2016/02/06","Weferlingen","Sachsen-Anhalt",52.3137073,11.0564429
"10669","2016/02/06","Morsbach","Nordrhein-Westfalen",50.8665594,7.7267267
"10670","2016/02/06","Burtenbach","Bayern",48.3394733,10.4481971
"10671","2016/02/06","Rosenheim","Bayern",47.8571272,12.1181047
"10672","2016/02/06","Finsterwalde","Brandenburg",51.6302792,13.7085021
"10673","2016/02/06","Stadtallendorf","Hessen",50.8218537,9.0202151
"10674","2016/02/06","Alheim","Hessen",51.024684,9.668189
"10675","2016/02/06","Hannover","Niedersachsen",52.3758916,9.7320104
"10676","2016/02/06","Gröbenzell","Bayern",48.1932834,11.3752077
"10677","2016/02/06","München","Bayern",48.1351253,11.5819806
"10678","2016/02/06","Schönebeck an der Elbe","Sachsen-Anhalt",52.0091435,11.7470481
"10679","2016/02/06","Sankt Augustin","Nordrhein-Westfalen",50.7694775,7.1875786
"10680","2016/02/05","Selb","Bayern",50.171311,12.1339323
"10681","2016/02/05","Freital","Sachsen",51.0008667,13.6512413
"10682","2016/02/05","Neumarkt in der Oberpfalz","Bayern",49.2772606,11.4671996
"10683","2016/02/05","Cottbus","Brandenburg",51.7563108,14.3328679
"10684","2016/02/05","Landau an der Isar","Bayern",48.6828485,12.6920579
"10685","2016/02/05","Crimmitschau","Sachsen",50.8173491,12.3906771
"10686","2016/02/05","Münster","Nordrhein-Westfalen",51.9606649,7.6261347
"10687","2016/02/05","Spremberg","Brandenburg",51.5696303,14.376813
"10688","2016/02/05","Merseburg","Sachsen-Anhalt",51.3563278,11.9917462
"10689","2016/02/05","Schwerin","Mecklenburg-Vorpommern",53.6355022,11.4012499
"10690","2016/02/05","Merseburg an der Saale","Sachsen-Anhalt",51.3152294,11.9829333
"10691","2016/02/05","Bocholt","Nordrhein-Westfalen",51.8384277,6.6150917
"10692","2016/02/05","Berlin","Berlin",52.5200066,13.404954
"10693","2016/02/05","Kiel","Schleswig-Holstein",54.3232927,10.1227652
"10694","2016/02/05","Moordorf (Südbrookmerland)","Niedersachsen",53.4781387,7.4007891
"10695","2016/02/04","Regis-Breitingen","Sachsen",51.0873666,12.4295509
"10696","2016/02/04","Pottenstein","Bayern",49.773641,11.4077153
"10697","2016/02/04","Warburg","Nordrhein-Westfalen",51.4899078,9.14519
"10698","2016/02/04","Ochsenfurt","Bayern",49.6640025,10.0709014
"10699","2016/02/04","Berlin","Berlin",52.5200066,13.404954
"10700","2016/02/04","Velgast","Mecklenburg-Vorpommern",54.272152,12.8103757
"10701","2016/02/04","Garbsen","Niedersachsen",52.4272509,9.5955146
"10702","2016/02/04","Berlin","Berlin",52.5200066,13.404954
"10703","2016/02/04","Thannhausen","Bayern",48.2813692,10.4674946
"10704","2016/02/04","Zwiesel","Bayern",49.0177574,13.2379307
"10705","2016/02/04","Mindelheim","Bayern",48.0461744,10.4948841
"10706","2016/02/04","Henningsdorf","Brandenburg",52.6320478,13.2011404
"10707","2016/02/04","Rheinberg","Nordrhein-Westfalen",51.5460798,6.5899097
"10708","2016/02/03","Krefeld","Nordrhein-Westfalen",51.3345409,6.565208
"10709","2016/02/03","Chemnitz","Sachsen",50.8282222,12.9208547
"10710","2016/02/03","Berlin","Berlin",52.5200066,13.404954
"10711","2016/02/03","Zweibrücken","Rheinland-Pfalz",49.2450528,7.3634022
"10712","2016/02/03","Velgast","Mecklenburg-Vorpommern",54.272152,12.8103757
"10713","2016/02/03","Berlin","Berlin",52.5200066,13.404954
"10714","2016/02/03","Oberursel","Hessen",50.2025478,8.5770309
"10715","2016/02/03","Langenhagen","Niedersachsen",52.4528001,9.7443992
"10716","2016/02/03","Moosthenning","Bayern",48.6765099,12.4977582
"10717","2016/02/03","Köln","Nordrhein-Westfalen",50.937531,6.9602786
"10718","2016/02/02","Grabow","Mecklenburg-Vorpommern",53.2762122,11.5636899
"10719","2016/02/02","Osterburg","Sachsen-Anhalt",52.7878826,11.7535198
"10720","2016/02/02","Dresden","Sachsen",51.0504088,13.7372621
"10721","2016/02/02","Lauf an der Pegnitz","Bayern",49.5110483,11.2780245
"10722","2016/02/02","Ronnenberg","Niedersachsen",52.3182271,9.6546151
"10723","2016/02/02","Süßen","Baden-Württemberg",48.6798451,9.7567784
"10724","2016/02/02","Landshut","Bayern",48.5441917,12.1468532
"10725","2016/02/02","Hannover","Niedersachsen",52.3758916,9.7320104
"10726","2016/02/02","Oberhausen","Nordrhein-Westfalen",51.4878429,6.863308
"10727","2016/02/02","Barntrup","Nordrhein-Westfalen",51.9912857,9.1211764
"10728","2016/02/02","München","Bayern",48.1351253,11.5819806
"10729","2016/02/02","Senftenberg","Brandenburg",51.5204143,14.0049711
"10730","2016/02/02","Sankt Michaelisdonn","Schleswig-Holstein",53.993638,9.1176206
"10731","2016/02/02","Cottbus","Brandenburg",51.7563108,14.3328679
"10732","2016/02/01","Hannover","Niedersachsen",52.3758916,9.7320104
"10733","2016/02/01","Glückstadt","Schleswig-Holstein",53.7911914,9.4260898
"10734","2016/02/01","Leipzig","Sachsen",51.3396955,12.3730747
"10735","2016/02/01","Simbach am Inn","Bayern",48.2675863,13.0273628
"10736","2016/02/01","Reutlingen","Baden-Württemberg",48.4912389,9.2046411
"10737","2016/02/01","Schwedt","Brandenburg",53.0624695,14.2734639
"10738","2016/02/01","Mainz","Rheinland-Pfalz",49.9928617,8.2472526
"10739","2016/02/01","Köln","Nordrhein-Westfalen",50.937531,6.9602786
"10740","2016/02/01","Schnaittenbach","Bayern",49.543133,11.9989964
"10741","2016/02/01","Kellinghusen","Schleswig-Holstein",53.9540255,9.7157793
"10742","2016/02/01","Berlin","Berlin",52.5200066,13.404954
"10743","2016/02/01","Norden","Niedersachsen",53.5987852,7.196716
"10744","2016/02/01","Eckental","Bayern",49.5741786,11.2013519
"10745","2016/02/01","Greppin","Sachsen-Anhalt",51.651389,12.2919551
"10746","2016/02/01","Gütersloh","Nordrhein-Westfalen",51.9032375,8.3857535
"10747","2016/02/01","Duisburg","Nordrhein-Westfalen",51.4344079,6.7623293
"10748","2016/02/01","Schwedt an der Oder","Brandenburg",53.0624695,14.2734639
"10749","2016/02/01","Berlin","Berlin",52.5200066,13.404954
"10750","2016/01/31","Pirna","Sachsen",50.9625175,13.9419169
"10751","2016/01/31","Heilbronn","Baden-Württemberg",49.1426929,9.210879
"10752","2016/01/31","Sonneberg","Thüringen",50.3601821,11.1709899
"10753","2016/01/31","Oberstenfeld","Baden-Württemberg",49.0234118,9.3224633
"10754","2016/01/31","Neustadt (Hessen)","Hessen",50.8525599,9.11532
"10755","2016/01/31","Guben","Brandenburg",51.9514863,14.695565
"10756","2016/01/31","Sonneberg","Thüringen",50.3601821,11.1709899
"10757","2016/01/31","Tempelhof, Berlin","Berlin",52.4694927,13.3855997
"10758","2016/01/31","Freiburg im Breisgau","Baden-Württemberg",47.9990077,7.8421043
"10759","2016/01/31","Berlin","Berlin",52.5200066,13.404954
"10760","2016/01/31","Homburg","Saarland",49.3295827,7.3398428
"10761","2016/01/31","Wermelskirchen","Nordrhein-Westfalen",51.1405229,7.2209524
"10762","2016/01/31","Berlin","Berlin",52.5200066,13.404954
"10763","2016/01/31","Enger","Nordrhein-Westfalen",52.1394002,8.5582762
"10764","2016/01/31","Duisburg","Nordrhein-Westfalen",51.4344079,6.7623293
"10765","2016/01/31","Illingen","Baden-Württemberg",48.9562888,8.9256999
"10766","2016/01/31","Lohmar","Nordrhein-Westfalen",50.8378015,7.2126649
"10767","2016/01/31","Neumünster","Schleswig-Holstein",54.0729431,9.9840158
"10768","2016/01/31","Berlin","Berlin",52.5200066,13.404954
"10769","2016/01/31","Steglitz, Berlin","Berlin",52.4530959,13.3311709
"10770","2016/01/31","Konz","Rheinland-Pfalz",49.6993563,6.5726813
"10771","2016/01/31","Bamberg","Bayern",49.8988135,10.9027636
"10772","2016/01/30","Tessin","Mecklenburg-Vorpommern",54.028942,12.4609684
"10773","2016/01/30","Herten","Nordrhein-Westfalen",51.6020534,7.1389575
"10774","2016/01/30","Senden","Bayern",48.3255759,10.04927
"10775","2016/01/30","Reichenberg","Sachsen",51.1290337,13.6809259
"10776","2016/01/30","Magdeburg","Sachsen-Anhalt",52.1205333,11.6276237
"10777","2016/01/30","Ochsenfurt","Bayern",49.6640025,10.0709014
"10778","2016/01/30","Lichtenhagen, Rostock","Mecklenburg-Vorpommern",54.156781,12.0484644
"10779","2016/01/30","Wertheim","Baden-Württemberg",49.7586035,9.5128511
"10780","2016/01/30","Berlin","Berlin",52.5200066,13.404954
"10781","2016/01/30","Meusdorf, Leipzig","Sachsen",51.2894367,12.4349963
"10782","2016/01/30","Kaiserslautern","Rheinland-Pfalz",49.4400657,7.7491265
"10783","2016/01/30","Bautzen","Sachsen",51.182293,14.4237749
"10784","2016/01/30","Schmölln","Thüringen",50.895434,12.3550615
"10785","2016/01/30","Höxter","Nordrhein-Westfalen",51.7790274,9.3787782
"10786","2016/01/30","Steinberg-Deckenhardt","Saarland",49.5387212,7.1185039
"10787","2016/01/30","Backnang","Baden-Württemberg",48.9471455,9.4341813
"10788","2016/01/30","Holzhausen, Leipzig","Sachsen",51.3074121,12.4780189
"10789","2016/01/30","Ihringen","Baden-Württemberg",48.0429731,7.6482455
"10790","2016/01/30","Schwedt","Brandenburg",53.0624695,14.2734639
"10791","2016/01/30","Meerane","Sachsen",50.8472857,12.4637223
"10792","2016/01/30","Großröhrsdorf","Sachsen",51.1457269,14.0271506
"10793","2016/01/30","Essen","Nordrhein-Westfalen",51.4556432,7.0115552
"10794","2016/01/30","Fürstenfeldbruck","Bayern",48.1739373,11.2430079
"10795","2016/01/30","Oelsnitz","Sachsen",50.7254764,12.6992796
"10796","2016/01/30","Bautzen","Sachsen",51.182293,14.4237749
"10797","2016/01/30","Rheine","Nordrhein-Westfalen",52.2815691,7.4434092
"10798","2016/01/30","Prangendorf","Mecklenburg-Vorpommern",54.0138422,12.3961772
"10799","2016/01/30","Schleusingen","Thüringen",50.5088198,10.7485253
"10800","2016/01/30","Chemnitz","Sachsen",50.8282222,12.9208547
"10801","2016/01/29","Grimma","Sachsen",51.2364426,12.7202313
"10802","2016/01/29","Gudensberg","Hessen",51.1770718,9.3682585
"10803","2016/01/29","Guben","Sachsen",51.9514863,14.695565
"10804","2016/01/29","Peitz","Brandenburg",51.8574226,14.4129511
"10805","2016/01/29","Braunschweig","Niedersachsen",52.2688736,10.5267696
"10806","2016/01/29","Eging am See","Bayern",48.7148265,13.2665234
"10807","2016/01/29","Gütersloh","Nordrhein-Westfalen",51.9032375,8.3857535
"10808","2016/01/29","Rödermark","Hessen",49.9729001,8.8301896
"10809","2016/01/29","Aachen","Nordrhein-Westfalen",50.7753455,6.0838868
"10810","2016/01/29","Chemnitz","Sachsen",50.8282222,12.9208547
"10811","2016/01/29","Cottbus","Brandenburg",51.7563108,14.3328679
"10812","2016/01/29","Wiesmoor","Niedersachsen",53.4161775,7.7337448
"10813","2016/01/29","Kamp-Lintfort","Nordrhein-Westfalen",51.4957751,6.5321277
"10814","2016/01/29","Eckental","Bayern",49.5741786,11.2013519
"10815","2016/01/29","Neukölln, Berlin","Berlin",52.4743863,13.4470859
"10816","2016/01/29","Langenhagen","Niedersachsen",52.4528001,9.7443992
"10817","2016/01/29","Spiegelberg","Baden-Württemberg",49.0375029,9.4471366
"10818","2016/01/29","Krumbach","Bayern",48.2403108,10.3750892
"10819","2016/01/29","Viersen","Nordrhein-Westfalen",51.2554987,6.3965235
"10820","2016/01/29","Pentling","Bayern",48.9833268,12.0572285
"10821","2016/01/29","Berlin","Berlin",52.5200066,13.404954
"10822","2016/01/29","Marzahn-Hellersdorf, Berlin","Berlin",52.5229353,13.5765972
"10823","2016/01/29","Heidelsheim","Baden-Württemberg",49.0999335,8.645918
"10824","2016/01/29","Buxtehude","Niedersachsen",53.4674857,9.6915741
"10825","2016/01/29","Bad Füssing","Bayern",48.3512229,13.3135867
"10826","2016/01/29","Bad Köstritz","Thüringen",50.9307183,12.0076316
"10827","2016/01/28","Köln","Nordrhein-Westfalen",50.937531,6.9602786
"10828","2016/01/28","Worms","Rheinland-Pfalz",49.6341372,8.3507182
"10829","2016/01/28","Grassau","Bayern",47.7783534,12.4518923
"10830","2016/01/28","Schorndorf","Baden-Württemberg",48.8015423,9.52962
"10831","2016/01/28","Lingen","Niedersachsen",52.5238099,7.3169817
"10832","2016/01/28","Hamburg","Hamburg",53.5488282,9.9871703
"10833","2016/01/28","Heldenstein","Bayern",48.2405766,12.3638194
"10834","2016/01/28","Heldenstein","Bayern",48.2405766,12.3638194
"10835","2016/01/28","Herne","Nordrhein-Westfalen",51.5368948,7.2009147
"10836","2016/01/28","Aurich","Niedersachsen",53.472548,7.4833137
"10837","2016/01/28","Plattling","Bayern",48.7806071,12.8690362
"10838","2016/01/28","Korschenbroich","Nordrhein-Westfalen",51.1894661,6.5144048
"10839","2016/01/28","Zweibrücken","Rheinland-Pfalz",49.2450528,7.3634022
"10840","2016/01/28","Potsdam","Brandenburg",52.3905689,13.0644729
"10841","2016/01/28","Oberschleißheim","Bayern",48.2522461,11.559062
"10842","2016/01/27","Trusetal","Thüringen",50.7828353,10.4022724
"10843","2016/01/27","Ellwangen","Baden-Württemberg",48.9626833,10.1301513
"10844","2016/01/27","Strausberg","Brandenburg",52.5659128,13.8777546
"10845","2016/01/27","Melle","Niedersachsen",52.2033222,8.3372664
"10846","2016/01/27","Leverkusen","Nordrhein-Westfalen",51.0459248,7.0192196
"10847","2016/01/27","Demmin","Mecklenburg-Vorpommern",53.9056285,13.0498414
"10848","2016/01/27","Schmölln","Thüringen",50.895434,12.3550615
"10849","2016/01/27","Potsdam","Brandenburg",52.3905689,13.0644729
"10850","2016/01/27","Löhne","Nordrhein-Westfalen",52.1941419,8.7220862
"10851","2016/01/27","Mittweida","Sachsen",50.9853149,12.9740557
"10852","2016/01/27","Magdeburg","Sachsen-Anhalt",52.1205333,11.6276237
"10853","2016/01/27","Wiesenbach","Baden-Württemberg",49.3614232,8.8028139
"10854","2016/01/27","Leverkusen","Niedersachsen",52.6367036,9.8450765
"10855","2016/01/27","Baden-Baden","Baden-Württemberg",48.76564,8.2285242
"10856","2016/01/26","Bad Liebenwerda","Brandenburg",51.5178252,13.4009404
"10857","2016/01/26","Pohlheim","Hessen",50.5083215,8.7246052
"10858","2016/01/26","Hamburg","Hamburg",53.5488282,9.9871703
"10859","2016/01/26","Waldenburg","Sachsen",50.8769304,12.5994076
"10860","2016/01/26","Zorneding","Bayern",48.0869599,11.8271085
"10861","2016/01/26","Burg","Sachsen-Anhalt",52.2709013,11.8553502
"10862","2016/01/26","Düsseldorf","Nordrhein-Westfalen",51.2230411,6.7824545
"10863","2016/01/26","Heilbronn","Baden-Württemberg",49.1426929,9.210879
"10864","2016/01/26","Kist","Bayern",49.7440821,9.8417865
"10865","2016/01/26","Cottbus","Brandenburg",51.7563108,14.3328679
"10866","2016/01/26","Bredstedt","Schleswig-Holstein",54.6196009,8.9657382
"10867","2016/01/26","Wittlich","Rheinland-Pfalz",49.986944,6.889722
"10868","2016/01/26","Möhnesee","Nordrhein-Westfalen",51.47603,8.1231699
"10869","2016/01/26","Ebersberg","Bayern",48.0753354,11.9717235
"10870","2016/01/26","Berlin","Berlin",52.5200066,13.404954
"10871","2016/01/26","München","Bayern",48.1351253,11.5819806
"10872","2016/01/26","Merseburg","Sachsen-Anhalt",51.3563278,11.9917462
"10873","2016/01/25","Bad Segeberg","Schleswig-Holstein",53.9332035,10.3035862
"10874","2016/01/25","Harsewinkel","Nordrhein-Westfalen",51.9642818,8.2333679
"10875","2016/01/25","Heidelberg","Baden-Württemberg",49.3987524,8.6724335
"10876","2016/01/25","Bad Segeberg","Schleswig-Holstein",53.9332035,10.3035862
"10877","2016/01/25","Paderborn","Nordrhein-Westfalen",51.7189205,8.7575093
"10878","2016/01/25","Werther","Nordrhein-Westfalen",52.0738784,8.4147863
"10879","2016/01/25","München","Bayern",48.1351253,11.5819806
"10880","2016/01/25","Zeitz","Sachsen-Anhalt",51.0443266,12.1402795
"10881","2016/01/25","St. Ingbert","Saarland",49.2774456,7.1118995
"10882","2016/01/25","Mönkeberg","Schleswig-Holstein",54.3482827,10.1873561
"10883","2016/01/25","Bad Segeberg","Schleswig-Holstein",53.9332035,10.3035862
"10884","2016/01/25","Speyer","Rheinland-Pfalz",49.3172765,8.4412172
"10885","2016/01/25","Zeithain","Sachsen",51.3564772,13.325208
"10886","2016/01/25","Witten","Nordrhein-Westfalen",51.4438926,7.353197
"10887","2016/01/25","Bad Segeberg","Schleswig-Holstein",53.9332035,10.3035862
"10888","2016/01/25","Halle (Saale)","Sachsen-Anhalt",51.4953567,11.9662371
