,date,muni_name,month,year,Federal State,latitude,longitude
9318,2019-02-21,Bernburg (Saale),2,2019,NA,51.7916385,11.7400999
9319,2019-02-21,Nußloch,2,2019,NA,49.3246718,8.6910808
9320,2019-02-21,Malente,2,2019,NA,54.1736324,10.5589233
9321,2019-02-22,Offenburg,2,2019,NA,48.473451,7.9498017
9322,2019-02-22,Kiel,2,2019,NA,54.3232927,10.1227652
9323,2019-02-22,Roßleben-Wiehe,2,2019,NA,51.2976011,11.4347007
9324,2019-02-24,Renningen,2,2019,NA,48.7716629,8.9343957
9325,2019-02-24,Schwerin,2,2019,NA,53.6355022,11.4012499
9326,2019-02-25,Berlin,2,2019,NA,52.5200066,13.404954
9327,2019-02-26,Cottbus,2,2019,NA,51.7563108,14.3328679
9328,2019-02-26,Boizenburg/Elbe,2,2019,NA,53.3802724,10.7206776
9329,2019-02-27,Salzwedel,2,2019,NA,52.8496504,11.1514876
9330,2019-02-27,Berlin,2,2019,NA,52.5200066,13.404954
9331,2019-02-28,Cottbus,2,2019,NA,51.7563108,14.3328679
9332,2019-02-28,Neubrandenburg,2,2019,NA,53.5678292,13.2779269
9333,2019-02-28,Kiel,2,2019,NA,54.3232927,10.1227652
9334,2019-03-01,Hannover,3,2019,NA,52.3758916,9.7320104
9335,2019-03-02,Fürstenwalde/Spree,3,2019,NA,52.3680179,14.0594725
9336,2019-03-02,Bruchsal,3,2019,NA,49.1249712,8.5844108
9337,2019-03-02,Tübingen,3,2019,NA,48.5216364,9.0576448
9338,2019-03-02,Köln,3,2019,NA,50.937531,6.9602786
9339,2019-03-02,Ludwigshafen am Rhein,3,2019,NA,49.4774018,8.4447451
9340,2019-03-02,Leipzig,3,2019,NA,51.3396955,12.3730747
9341,2019-03-03,Berlin,3,2019,NA,52.5200066,13.404954
9342,2019-03-03,Stuttgart,3,2019,NA,48.7758459,9.1829321
9343,2019-03-03,Blieskastel,3,2019,NA,49.2423448,7.254632
9344,2019-03-04,Wittstock/Dosse,3,2019,NA,53.1631855,12.4859969
9345,2019-03-04,Dresden,3,2019,NA,51.0504088,13.7372621
9346,2019-03-05,Köln,3,2019,NA,50.937531,6.9602786
9347,2019-03-06,Schwerin,3,2019,NA,53.6355022,11.4012499
9348,2019-03-07,Bernau bei Berlin,3,2019,NA,52.6874845,13.5672765
9349,2019-03-07,Luckau,3,2019,NA,51.8530383,13.7099741
9350,2019-03-07,Möllenhagen,3,2019,NA,53.5210303,12.9201958
9351,2019-03-07,Rostock,3,2019,NA,54.0924406,12.0991466
9352,2019-03-07,Hannover,3,2019,NA,52.3758916,9.7320104
9353,2019-03-08,Uelzen,3,2019,NA,52.9652883,10.5573402
9354,2019-03-08,Lichtenstein,3,2019,NA,48.4338176,9.2559325
9355,2019-03-11,Erlangen,3,2019,NA,49.5896744,11.0119611
9356,2019-03-12,Oberkotzau,3,2019,NA,50.2627478,11.9270909
9357,2019-03-12,Oschatz,3,2019,NA,51.3006128,13.1059825
9358,2019-03-12,Cavertitz,3,2019,NA,51.3859909,13.1281703
9359,2019-03-13,Lübben (Spreewald),3,2019,NA,51.9410767,13.8911712
9360,2019-03-13,Norden,3,2019,NA,53.5987852,7.196716
9361,2019-03-13,Halver,3,2019,NA,51.1886251,7.499215
9362,2019-03-13,Riesa,3,2019,NA,51.3117871,13.2677004
9363,2019-03-15,Halle (Saale),3,2019,NA,51.4953567,11.9662371
9364,2019-03-15,Wittenberge,3,2019,NA,52.9950038,11.752484
9365,2019-03-15,Essen,3,2019,NA,51.4556432,7.0115552
9366,2019-03-16,Halle (Saale),3,2019,NA,51.4953567,11.9662371
9367,2019-03-16,Bodenwerder,3,2019,NA,51.9808093,9.5088879
9368,2019-03-16,Arnstadt,3,2019,NA,50.8354931,10.9478015
9369,2019-03-17,Lichtenfels,3,2019,NA,50.1435387,11.0555414
9370,2019-03-17,Güstrow,3,2019,NA,53.8002129,12.1745703
9371,2019-03-18,Braunschweig,3,2019,NA,52.2688736,10.5267696
9372,2019-03-18,Oschatz,3,2019,NA,51.3006128,13.1059825
9373,2019-03-19,Rangsdorf,3,2019,NA,52.2918732,13.4388453
9374,2019-03-20,Köln,3,2019,NA,50.937531,6.9602786
9375,2019-03-21,Berlin,3,2019,NA,52.5200066,13.404954
9376,2019-03-22,Bad Waldsee,3,2019,NA,47.9226998,9.7532823
9377,2019-03-22,Dresden,3,2019,NA,51.0504088,13.7372621
9378,2019-03-23,Tostedt,3,2019,NA,53.2778837,9.7240138
9379,2019-03-25,Burg,3,2019,NA,52.2709013,11.8553502
9380,2019-03-25,Lüneburg,3,2019,NA,53.2478704,10.4160637
9381,2019-03-26,Karlsruhe,3,2019,NA,49.0068901,8.4036527
9382,2019-03-26,Bad Kissingen,3,2019,NA,50.1986209,10.0755912
9383,2019-03-28,Berlin,3,2019,NA,52.5200066,13.404954
9384,2019-03-30,Stuttgart,3,2019,NA,48.7758459,9.1829321
9385,2019-03-30,Trier,3,2019,NA,49.749992,6.6371433
9386,2019-03-31,Barby,3,2019,NA,51.9665971,11.8803629
9387,2019-01-01,Korb,1,2019,NA,48.8414113,9.3608907
9388,2019-01-04,Hummeltal,1,2019,NA,49.8746426,11.5012345
9389,2019-01-06,Leipzig,1,2019,NA,51.3396955,12.3730747
9390,2019-01-08,Hannover,1,2019,NA,52.3758916,9.7320104
9391,2019-01-08,Hannover,1,2019,NA,52.3758916,9.7320104
9392,2019-01-08,Hannover,1,2019,NA,52.3758916,9.7320104
9393,2019-01-08,Hannover,1,2019,NA,52.3758916,9.7320104
9394,2019-01-08,Hannover,1,2019,NA,52.3758916,9.7320104
9395,2019-01-08,Hannover,1,2019,NA,52.3758916,9.7320104
9396,2019-01-24,Renchen,1,2019,NA,48.5862352,8.0118807
9397,2019-01-25,Schwerin,1,2019,NA,53.6355022,11.4012499
9398,2019-02-07,Essen,2,2019,NA,51.4556432,7.0115552
9399,2019-03-05,Düsseldorf,3,2019,NA,51.2230411,6.7824545
9400,2019-03-26,Hohnstein,3,2019,NA,50.9788244,14.1124691
9401,2019-01-05,Flensburg,1,2019,NA,54.7937431,9.4469964
9402,2019-01-07,Villingen-Schwenningen,1,2019,NA,48.0594021,8.4640869
9403,2019-01-08,Hannover,1,2019,NA,52.3758916,9.7320104
9404,2019-01-08,Hannover,1,2019,NA,52.3758916,9.7320104
9405,2019-01-08,Hannover,1,2019,NA,52.3758916,9.7320104
9406,2019-01-08,Hannover,1,2019,NA,52.3758916,9.7320104
9407,2019-01-08,Hannover,1,2019,NA,52.3758916,9.7320104
9408,2019-01-08,Hannover,1,2019,NA,52.3758916,9.7320104
9409,2019-01-16,Göttingen,1,2019,NA,51.5412804,9.9158035
9410,2019-03-10,Berlin,3,2019,NA,52.5200066,13.404954
9411,2020-01-02,Hamburg,NA,2020,NA,53.5488282,9.9871703
9412,2020-01-08,Chemnitz,NA,2020,NA,50.8282222,12.9208547
9413,2020-01-09,Chemnitz,NA,2020,NA,50.8282222,12.9208547
9414,2020-01-09,Schwarzenberg,NA,2020,NA,50.5425641,12.7792228
9415,2020-01-09,Leipzig,NA,2020,NA,51.3396955,12.3730747
9416,2020-01-13,Gifhorn,NA,2020,NA,52.4809091,10.5507829
9417,2020-01-20,Riesa,NA,2020,NA,51.3117871,13.2677004
9418,2020-01-24,Berlin,NA,2020,NA,52.5200066,13.404954
9419,2020-02-12,Berlin,NA,2020,NA,52.5200066,13.404954
9420,2020-02-13,Lahr,NA,2020,NA,48.33915,7.8781487
9421,2020-02-16,Schwalbach,NA,2020,NA,50.1541966,8.5288048
9422,2020-02-21,Weil der Stadt,NA,2020,NA,48.7535937,8.8727422
9423,2020-02-29,Tettnang,NA,2020,NA,47.6681722,9.5916036
9424,2020-03-01,Hannover,NA,2020,NA,52.3758916,9.7320104
9425,2020-03-02,Wiehl,NA,2020,NA,50.9487426,7.5608848
9426,2020-03-04,Stuttgart,NA,2020,NA,48.7758459,9.1829321
9427,2020-03-06,Berlin,NA,2020,NA,52.5200066,13.404954
9428,2020-03-10,Niederwerrn,NA,2020,NA,50.0622602,10.1832016
9429,2020-03-14,Neustadt,NA,2020,NA,49.3501864,8.1486886
9430,2020-03-16,Frankfurt,NA,2020,NA,50.1109221,8.6821267
9431,2020-03-20,Berlin,NA,2020,NA,52.5200066,13.404954
9432,2020-03-28,Backnang,NA,2020,NA,48.9471455,9.4341813
9433,2020-03-30,Berlin,NA,2020,NA,52.5200066,13.404954
9434,2020-03-30,Düren,NA,2020,NA,50.8037183,6.4793683
9435,2020-04-13,Berlin,NA,2020,NA,52.5200066,13.404954
9436,2020-04-14,Versmold,NA,2020,NA,52.0412371,8.1484011
9437,2020-04-20,Halberstadt,NA,2020,NA,51.8916475,11.0488695
9438,2020-04-26,Bobingen,NA,2020,NA,48.2696917,10.8295813
9439,2020-04-30,Weeze,NA,2020,NA,51.6266679,6.1968442
9440,2020-05-05,Ribbesbüttel,NA,2020,NA,52.4332428,10.5099369
9441,2020-05-10,Bächingen,NA,2020,NA,48.5461507,10.3123126
9442,2020-05-12,Bad Tölz,NA,2020,NA,47.7614737,11.5651524
9443,2020-05-15,Köln,NA,2020,NA,50.937531,6.9602786
9444,2020-05-15,Neustadt,NA,2020,NA,49.3501864,8.1486886
9445,2020-05-20,Nonnweiler,NA,2020,NA,49.6082614,6.9635967
9446,2020-05-21,"Thaleischweiler-

Fröschen",NA,2020,NA,49.2622728,7.5781999
9447,2020-06-03,Unna,NA,2020,NA,51.5410778,7.687836
9448,2020-06-04,München,NA,2020,NA,48.1351253,11.5819806
9449,2020-06-07,"Preußisch Ol-

dendorf",NA,2020,NA,52.3059095,8.489119
9450,2020-06-08,Warngau,NA,2020,NA,47.8315755,11.716624
9451,2020-06-08,Hochheim,NA,2020,NA,50.0147576,8.3558664
9452,2020-06-21,Bobingen,NA,2020,NA,48.2696917,10.8295813
9453,2020-06-22,Hildesheim,NA,2020,NA,52.154778,9.9579652
9454,2020-06-22,Bottrop,NA,2020,NA,51.529086,6.9446888
9455,2020-06-30,Emsdetten,NA,2020,NA,52.1681893,7.531058
9456,2020-07-03,Freiberg,NA,2020,NA,50.9160943,13.3468175
9457,2020-07-09,Hamburg,NA,2020,NA,53.5488282,9.9871703
9458,2020-07-12,Rudolstadt,NA,2020,NA,50.7182972,11.3336548
9459,2020-07-18,Greifswald,NA,2020,NA,54.0865463,13.3923414
9460,2020-07-21,Dresden,NA,2020,NA,51.0504088,13.7372621
9461,2020-07-23,Bad Aibling,NA,2020,NA,47.8640182,12.0093171
9462,2020-07-26,Erfurt,NA,2020,NA,50.9847679,11.0298799
9463,2020-07-27,Öhringen,NA,2020,NA,49.199931,9.5029492
9464,2020-08-02,Schwerin,NA,2020,NA,53.6355022,11.4012499
9465,2020-08-10,Bornhagen,NA,2020,NA,51.3447954,9.9433959
9466,2020-08-13,Bad Aibling,NA,2020,NA,47.8640182,12.0093171
9467,2020-08-20,Blankenburg,NA,2020,NA,51.8164261,10.9773091
9468,2020-08-21,Köthen,NA,2020,NA,51.7505762,11.9802357
9469,2020-08-22,Göppingen,NA,2020,NA,48.7054382,9.6512491
9470,2020-08-28,Rüsselsheim,NA,2020,NA,49.9887497,8.4216976
9471,2020-09-14,Chemnitz,NA,2020,NA,50.8282222,12.9208547
9472,2020-09-17,Breitungen,NA,2020,NA,50.7625405,10.3294199
9473,2020-09-19,Steinberg,NA,2020,NA,50.5390614,12.5027161
9474,2020-10-02,Weimar,NA,2020,NA,50.9794934,11.3235439
9475,2020-10-07,Goch,NA,2020,NA,51.679984,6.1565522
9476,2020-10-08,Berlin,NA,2020,NA,52.5200066,13.404954
9477,2020-10-18,Hamburg,NA,2020,NA,53.5488282,9.9871703
9478,2020-10-22,Mülheim,NA,2020,NA,51.4185682,6.8845226
9479,2020-10-22,Speyer,NA,2020,NA,49.3172765,8.4412172
9480,2020-11-02,Friedrichshafen,NA,2020,NA,47.6567329,9.4649538
9481,2020-11-04,Speyer,NA,2020,NA,49.3172765,8.4412172
9482,2020-11-08,Sprockhövel,NA,2020,NA,51.3639672,7.2469129
9483,2020-11-10,Apolda,NA,2020,NA,51.0255953,11.5111109
9484,2020-11-13,Hamburg,NA,2020,NA,53.5488282,9.9871703
9485,2020-11-22,Nörvenich,NA,2020,NA,50.8066888,6.6402649
9486,2020-11-23,Blankenburg,NA,2020,NA,51.8164261,10.9773091
9487,2020-11-24,Blankenburg,NA,2020,NA,51.8164261,10.9773091
9488,2020-11-24,Blankenburg,NA,2020,NA,51.8164261,10.9773091
9489,2020-11-25,Wildau,NA,2020,NA,52.3260146,13.6265615
9490,2020-11-29,Homburg,NA,2020,NA,49.3295827,7.3398428
9491,2020-12-04,Chemnitz,NA,2020,NA,50.8282222,12.9208547
9492,2020-12-21,Bad Arolsen,NA,2020,NA,51.3798641,9.0125506
9493,2020-12-21,Hannover,NA,2020,NA,52.3758916,9.7320104
9494,2020-12-27,Blankenburg,NA,2020,NA,51.8164261,10.9773091
9495,2020-01-01,Cottbus,NA,2020,NA,51.7563108,14.3328679
9496,2020-01-01,Prenzlau,NA,2020,NA,53.3173433,13.8633409
9497,2020-01-01,Hamburg,NA,2020,NA,53.5488282,9.9871703
9498,2020-01-01,Bornheim,NA,2020,NA,50.759586,6.9821412
9499,2020-01-01,Darmstadt,NA,2020,NA,49.8728253,8.6511929
9500,2020-01-01,Munchen,NA,2020,NA,48.1351253,11.5819806
9501,2020-01-02,Bad Sachsa,NA,2020,NA,51.5966912,10.5565205
9502,2020-01-02,Dusseldorf,NA,2020,NA,51.2230411,6.7824545
9503,2020-01-02,Aachen,NA,2020,NA,50.7753455,6.0838868
9504,2020-01-03,Gransee,NA,2020,NA,53.0047002,13.1559502
9505,2020-01-03,Erfurt,NA,2020,NA,50.9847679,11.0298799
9506,2020-01-04,Duisburg,NA,2020,NA,51.4344079,6.7623293
9507,2020-01-05,Berlin,NA,2020,NA,52.5200066,13.404954
9508,2020-01-06,Dresden,NA,2020,NA,51.0504088,13.7372621
9509,2020-01-06,Grimmen,NA,2020,NA,54.1081457,13.0377493
9510,2020-01-06,Haselunne,NA,2020,NA,52.6763414,7.4809826
9511,2020-01-06,Neckarbischofsheim,NA,2020,NA,49.2938214,8.9649065
9512,2020-01-07,Halle,NA,2020,NA,51.4953567,11.9662371
9513,2020-01-07,Chemnitz,NA,2020,NA,50.8282222,12.9208547
9514,2020-01-07,Hamburg,NA,2020,NA,53.5488282,9.9871703
9515,2020-01-07,Munchen,NA,2020,NA,48.1351253,11.5819806
9516,2020-01-08,Neululsheim,NA,2020,NA,49.2918859,8.5216709
9517,2020-01-09,Zittau,NA,2020,NA,50.8999681,14.8029971
9518,2020-01-09,Chemnitz,NA,2020,NA,50.8282222,12.9208547
9519,2020-01-10,Bad Saarow,NA,2020,NA,52.2742962,14.0546568
9520,2020-01-10,Goppingen,NA,2020,NA,48.7054382,9.6512491
9521,2020-01-10,Bad Schussenried,NA,2020,NA,48.0048324,9.6565073
9522,2020-01-11,Dresden,NA,2020,NA,51.0504088,13.7372621
9523,2020-01-11,Neumarkt,NA,2020,NA,49.2772606,11.4671996
9524,2020-01-11,Neumarkt,NA,2020,NA,49.2772606,11.4671996
9525,2020-01-12,Rheinstetten,NA,2020,NA,48.9618109,8.292246
9526,2020-01-13,Seelow,NA,2020,NA,52.5315702,14.3798314
9527,2020-01-13,Brunsbuttel,NA,2020,NA,53.8988902,9.1338853
9528,2020-01-13,Cuxhaven,NA,2020,NA,53.859336,8.6879057
9529,2020-01-13,Magdeburg,NA,2020,NA,52.1205333,11.6276237
9530,2020-01-13,Augsburg,NA,2020,NA,48.3705449,10.89779
9531,2020-01-13,Suhl,NA,2020,NA,50.6076846,10.6881255
9532,2020-01-14,Furstenwalde,NA,2020,NA,52.3680179,14.0594725
9533,2020-01-14,Eberswalde,NA,2020,NA,52.837133,13.7875871
9534,2020-01-14,Wittstock,NA,2020,NA,53.1631855,12.4859969
9535,2020-01-14,Schwerin,NA,2020,NA,53.6355022,11.4012499
9536,2020-01-14,Lauenburg,NA,2020,NA,53.3762523,10.5496697
9537,2020-01-14,ltzehoe,NA,2020,NA,53.9317752,9.5051475
9538,2020-01-14,ltzehoe,NA,2020,NA,53.9317752,9.5051475
9539,2020-01-14,Bad Munder,NA,2020,NA,52.2184983,9.4374889
9540,2020-01-14,Mulheim,NA,2020,NA,51.4185682,6.8845226
9541,2020-01-14,Bruhl,NA,2020,NA,50.8267554,6.8987865
9542,2020-01-14,Ludwigshafen,NA,2020,NA,49.4774018,8.4447451
9543,2020-01-14,Sersheim,NA,2020,NA,48.9588468,9.012917
9544,2020-01-14,Munchen,NA,2020,NA,48.1351253,11.5819806
9545,2020-01-15,Luckenwalde,NA,2020,NA,52.0917718,13.1738324
9546,2020-01-15,Oranienburg,NA,2020,NA,52.7557351,13.2408643
9547,2020-01-16,Finsterwalde,NA,2020,NA,51.6302792,13.7085021
9548,2020-01-16,Zwickau,NA,2020,NA,50.7147335,12.4981519
9549,2020-01-16,Montabaur,NA,2020,NA,50.4358385,7.8257953
9550,2020-01-16,Heidelberg,NA,2020,NA,49.3987524,8.6724335
9551,2020-01-16,Heidelberg,NA,2020,NA,49.3987524,8.6724335
9552,2020-01-17,Potsdam,NA,2020,NA,52.3905689,13.0644729
9553,2020-01-17,Kyllburg,NA,2020,NA,50.0396924,6.5930413
9554,2020-01-17,Heidelberg,NA,2020,NA,49.3987524,8.6724335
9555,2020-01-17,Freiburg,NA,2020,NA,47.9990077,7.8421043
9556,2020-01-17,Augsburg,NA,2020,NA,48.3705449,10.89779
9557,2020-01-17,Kaufbeuren,NA,2020,NA,47.8830175,10.625966
9558,2020-01-18,Merseburg,NA,2020,NA,51.3563278,11.9917462
9559,2020-01-18,Naschendorf,NA,2020,NA,53.8525305,11.2728959
9560,2020-01-18,Bibertal,NA,2020,NA,48.3971121,10.1978596
9561,2020-01-18,Nordhausen,NA,2020,NA,51.4983551,10.7931122
9562,2020-01-19,Torgau,NA,2020,NA,51.557934,12.991583
9563,2020-01-19,Lehrte,NA,2020,NA,52.3746255,9.9784211
9564,2020-01-19,Goslar,NA,2020,NA,51.9059531,10.4289963
9565,2020-01-19,Baden-Baden,NA,2020,NA,48.76564,8.2285242
9566,2020-01-19,Krumbach,NA,2020,NA,48.2403108,10.3750892
9567,2020-01-20,Sebnitz,NA,2020,NA,50.9709117,14.273873
9568,2020-01-20,Leipzig,NA,2020,NA,51.3396955,12.3730747
9569,2020-01-20,Weiflenfels,NA,2020,NA,51.1987896,11.9668979
9570,2020-01-20,Jena,NA,2020,NA,50.927054,11.5892372
9571,2020-01-20,Pattensen,NA,2020,NA,52.2652044,9.7616067
9572,2020-01-20,K6In,NA,2020,NA,51.165691,10.451526
9573,2020-01-20,Wolfratshausen,NA,2020,NA,47.9102296,11.4274164
9574,2020-01-20,Nurnberg,NA,2020,NA,49.4521018,11.0766654
9575,2020-01-21,Schriesheim,NA,2020,NA,49.4737672,8.66125
9576,2020-01-21,Kaufbeuren,NA,2020,NA,47.8830175,10.625966
9577,2020-01-22,Hagenow,NA,2020,NA,53.427648,11.1900699
9578,2020-01-22,Viol,NA,2020,NA,54.5433147,9.2267921
9579,2020-01-22,Hannover,NA,2020,NA,52.3758916,9.7320104
9580,2020-01-22,Stuttgart,NA,2020,NA,48.7758459,9.1829321
9581,2020-01-22,Sersheim,NA,2020,NA,48.9588468,9.012917
9582,2020-01-22,Bad Aibling,NA,2020,NA,47.8640182,12.0093171
9583,2020-01-23,Weiflenfels,NA,2020,NA,51.1987896,11.9668979
9584,2020-01-23,Siegen,NA,2020,NA,50.8838492,8.0209591
9585,2020-01-23,Wiesbaden,NA,2020,NA,50.0782184,8.2397608
9586,2020-01-23,Regensburg,NA,2020,NA,49.0134297,12.1016236
9587,2020-01-24,Lutherstadt Eisleben,NA,2020,NA,51.5195173,11.5576749
9588,2020-01-24,Hamburg,NA,2020,NA,53.5488282,9.9871703
9589,2020-01-24,Kain,NA,2020,NA,51.165691,10.451526
9590,2020-01-25,Potsdam,NA,2020,NA,52.3905689,13.0644729
9591,2020-01-25,Bad Wildungen,NA,2020,NA,51.1178991,9.1219134
9592,2020-01-26,Hoyerswerda,NA,2020,NA,51.4388605,14.2536419
9593,2020-01-26,Hannover,NA,2020,NA,52.3758916,9.7320104
9594,2020-01-26,Bergisch Gladbach,NA,2020,NA,50.9896479,7.1229789
9595,2020-01-26,Kaiserslautern,NA,2020,NA,49.4400657,7.7491265
9596,2020-01-27,Dresden,NA,2020,NA,51.0504088,13.7372621
9597,2020-01-27,Juterbog,NA,2020,NA,51.9964734,13.0756312
9598,2020-01-27,Blankenfelde-Mahlow,NA,2020,NA,52.3480918,13.4036096
9599,2020-01-27,Greifswald,NA,2020,NA,54.0865463,13.3923414
9600,2020-01-27,Langenhagen,NA,2020,NA,52.4528001,9.7443992
9601,2020-01-27,TObingen,NA,2020,NA,48.5216364,9.0576448
9602,2020-01-28,Verden,NA,2020,NA,52.924648,9.2280756
9603,2020-01-28,Oberkotzau,NA,2020,NA,50.2627478,11.9270909
9604,2020-01-29,Finsterwalde,NA,2020,NA,51.6302792,13.7085021
9605,2020-01-29,Oelsnitz,NA,2020,NA,50.4175985,12.1758073
9606,2020-01-29,Neubrandenburg,NA,2020,NA,53.5678292,13.2779269
9607,2020-01-29,Johanniski rchen,NA,2020,NA,48.168793,11.6428
9608,2020-01-30,Kassel,NA,2020,NA,51.3127114,9.4797461
9609,2020-01-30,Sulzbach,NA,2020,NA,49.3022275,7.0621814
9610,2020-01-30,Straubing,NA,2020,NA,48.8777333,12.5801538
9611,2020-01-31,Potsdam,NA,2020,NA,52.3905689,13.0644729
9612,2020-01-31,Hennigsdorf,NA,2020,NA,52.6320478,13.2011404
9613,2020-01-31,Wittstock,NA,2020,NA,53.1631855,12.4859969
9614,2020-01-31,Salzwedel,NA,2020,NA,52.8496504,11.1514876
9615,2020-01-31,Pforzheim,NA,2020,NA,48.8921862,8.6946286
9616,2020-01-31,Waldkirchen,NA,2020,NA,48.7291545,13.6009591
9617,2020-02-01,Kyritz,NA,2020,NA,52.9432288,12.3961712
9618,2020-02-01,Lauenburg,NA,2020,NA,53.3762523,10.5496697
9619,2020-02-01,Lubeck,NA,2020,NA,53.8654673,10.6865593
9620,2020-02-01,Hildesheim,NA,2020,NA,52.154778,9.9579652
9621,2020-02-01,Garching,NA,2020,NA,48.2488721,11.6532477
9622,2020-02-02,Wittenberge,NA,2020,NA,52.9950038,11.752484
9623,2020-02-03,Dresden,NA,2020,NA,51.0504088,13.7372621
9624,2020-02-03,Rochlitz,NA,2020,NA,51.0506956,12.7944283
9625,2020-02-03,Berlin,NA,2020,NA,52.5200066,13.404954
9626,2020-02-03,Hamburg,NA,2020,NA,53.5488282,9.9871703
9627,2020-02-03,Heiligenhafen,NA,2020,NA,54.3696799,10.97561
9628,2020-02-03,Lingen,NA,2020,NA,52.5238099,7.3169817
9629,2020-02-03,Wiesbaden,NA,2020,NA,50.0782184,8.2397608
9630,2020-02-03,Samerberg,NA,2020,NA,47.7812976,12.2127773
9631,2020-02-03,Samerberg,NA,2020,NA,47.7812976,12.2127773
9632,2020-02-04,Grogschweidnitz,NA,2020,NA,51.165691,10.451526
9633,2020-02-04,Schwerin,NA,2020,NA,53.6355022,11.4012499
9634,2020-02-04,Clenze,NA,2020,NA,52.9357195,10.954878
9635,2020-02-05,Koln,NA,2020,NA,50.937531,6.9602786
9636,2020-02-05,Schwandorf,NA,2020,NA,49.3308876,12.1068067
9637,2020-02-07,Schonborn,NA,2020,NA,50.3030078,7.9934796
9638,2020-02-08,Hamburg,NA,2020,NA,53.5488282,9.9871703
9639,2020-02-08,Koln,NA,2020,NA,50.937531,6.9602786
9640,2020-02-08,Arnstorf,NA,2020,NA,48.5580409,12.8178268
9641,2020-02-09,Stottwang,NA,2020,NA,47.8905108,10.7151636
9642,2020-02-10,Lubeck,NA,2020,NA,53.8654673,10.6865593
9643,2020-02-10,Emmendingen,NA,2020,NA,48.1216285,7.8514309
9644,2020-02-10,Munchen,NA,2020,NA,48.1351253,11.5819806
9645,2020-02-10,Munchen,NA,2020,NA,48.1351253,11.5819806
9646,2020-02-11,Potsdam,NA,2020,NA,52.3905689,13.0644729
9647,2020-02-11,Koln,NA,2020,NA,50.937531,6.9602786
9648,2020-02-12,Berlin,NA,2020,NA,52.5200066,13.404954
9649,2020-02-12,Berlin,NA,2020,NA,52.5200066,13.404954
9650,2020-02-12,Aglasterhausen,NA,2020,NA,49.3550871,8.9893366
9651,2020-02-12,Feldkirchen-Westerham,NA,2020,NA,47.9093375,11.8451808
9652,2020-02-13,Leipzig,NA,2020,NA,51.3396955,12.3730747
9653,2020-02-13,Schkeuditz,NA,2020,NA,51.3944697,12.2240071
9654,2020-02-13,Zwickau,NA,2020,NA,50.7147335,12.4981519
9655,2020-02-13,Schwarzenberg,NA,2020,NA,50.5425641,12.7792228
9656,2020-02-13,Netzschkau,NA,2020,NA,50.6134993,12.2450243
9657,2020-02-13,Muncheberg,NA,2020,NA,52.5069173,14.1281615
9658,2020-02-13,Prenzlau,NA,2020,NA,53.3173433,13.8633409
9659,2020-02-13,Gustrow,NA,2020,NA,53.8002129,12.1745703
9660,2020-02-13,Hamburg,NA,2020,NA,53.5488282,9.9871703
9661,2020-02-13,Oldenburg,NA,2020,NA,53.1434501,8.2145521
9662,2020-02-13,Grolsheim,NA,2020,NA,49.9081414,7.9164787
9663,2020-02-13,Wiesbaden,NA,2020,NA,50.0782184,8.2397608
9664,2020-02-13,Aalen,NA,2020,NA,48.8366887,10.0971163
9665,2020-02-13,Billigheim,NA,2020,NA,49.3475835,9.2542779
9666,2020-02-13,Simmozheim,NA,2020,NA,48.7504285,8.8124534
9667,2020-02-13,Munchen,NA,2020,NA,48.1351253,11.5819806
9668,2020-02-13,Munchen,NA,2020,NA,48.1351253,11.5819806
9669,2020-02-13,Munchen,NA,2020,NA,48.1351253,11.5819806
9670,2020-02-13,Munchen,NA,2020,NA,48.1351253,11.5819806
9671,2020-02-13,Todtenweis,NA,2020,NA,48.5176521,10.9283297
9672,2020-02-13,Weillenburg,NA,2020,NA,51.165691,10.451526
9673,2020-02-13,Kleinlangheim,NA,2020,NA,49.7745213,10.2830489
9674,2020-02-13,Schweinfurt,NA,2020,NA,50.0492047,10.2194228
9675,2020-02-13,Schweinfurt,NA,2020,NA,50.0492047,10.2194228
9676,2020-02-13,Gerolzhofen,NA,2020,NA,49.9005963,10.3495174
9677,2020-02-13,Willmars,NA,2020,NA,50.5010161,10.2421495
9678,2020-02-13,Munnerstadt,NA,2020,NA,50.247561,10.1944102
9679,2020-02-14,Dresden,NA,2020,NA,51.0504088,13.7372621
9680,2020-02-14,Leipzig,NA,2020,NA,51.3396955,12.3730747
9681,2020-02-14,Lutherstadt Eisleben,NA,2020,NA,51.5195173,11.5576749
9682,2020-02-14,Werdau,NA,2020,NA,50.7288716,12.3751839
9683,2020-02-14,Brandenburg,NA,2020,NA,52.4125287,12.5316444
9684,2020-02-14,Biedenkopf,NA,2020,NA,50.9121507,8.5301232
9685,2020-02-14,Trier,NA,2020,NA,49.749992,6.6371433
9686,2020-02-14,Mainz,NA,2020,NA,49.9928617,8.2472526
9687,2020-02-14,Bammental,NA,2020,NA,49.3535343,8.7783092
9688,2020-02-14,Uhingen,NA,2020,NA,48.7112849,9.5860838
9689,2020-02-14,Alfdorf,NA,2020,NA,48.8441943,9.7229158
9690,2020-02-14,Perach,NA,2020,NA,48.2654643,12.76769
9691,2020-02-14,llmmunster,NA,2020,NA,51.165691,10.451526
9692,2020-02-14,R6ttenbach,NA,2020,NA,49.668294,10.9244766
9693,2020-02-14,Egloffstein,NA,2020,NA,49.7013589,11.2569352
